customer_id,age,gender,region,annual_income,membership_tier,acquisition_channel,num_purchases_last_year,days_since_last_purchase,avg_purchase_amount,satisfaction_score,signup_days_ago
100235,29.0,Female,North,50491.37,Bronze,Referral,7,168.0,7.07,6.7,1573
103923,25.0,Male,South,35488.01,Bronze,Paid_Ads,1,54.0,213.22,5.7,2200
100598,48.0,Male,Central,50786.83,Gold,Organic,11,58.0,216.23,7.9,975
105296,56.0,Male,Central,59964.5,Silver,Paid_Ads,9,11.0,33.47,5.2,320
102251,26.0,Female,Central,40084.47,Bronze,Social_Media,8,24.0,28.1,8.0,1163
105875,23.0,Male,South,80279.71,Silver,Paid_Ads,8,,323.94,5.6,1821
102284,41.0,Female,North,49964.31,Gold,Organic,7,31.0,97.69,7.7,2190
100663,27.0,Female,East,16028.89,Bronze,Organic,9,,104.28,6.6,388
105955,36.0,Male,South,,Silver,Referral,4,19.0,295.26,6.2,1434
102286,42.0,Male,West,79088.86,Bronze,Paid_Ads,5,13.0,,6.0,382
103432,55.0,Male,West,35005.64,Silver,Organic,9,11.0,212.5,7.0,1571
105656,36.0,Male,South,,Bronze,Social_Media,4,,127.29,4.6,1684
104321,29.0,Female,Central,53321.74,Platinum,Social_Media,6,13.0,149.84,7.4,220
103685,25.0,Female,South,38567.61,Bronze,Organic,8,54.0,49.88,9.3,2472
105474,33.0,Male,West,50241.23,Silver,Organic,3,23.0,192.28,7.9,134
103469,55.0,Female,East,38619.23,Gold,Organic,7,85.0,120.91,7.9,1467
103542,42.0,Female,Central,40847.22,Gold,Paid_Ads,4,13.0,103.2,8.4,1202
102991,46.0,Male,North,,Bronze,Paid_Ads,8,,,4.7,1720
105334,58.0,Female,East,55143.32,Platinum,Social_Media,9,25.0,216.76,6.0,461
100780,22.0,Female,East,109163.56,Gold,Social_Media,14,95.0,37.73,5.7,324
102545,37.0,Male,West,105791.48,Silver,Organic,2,3.0,50.22,8.5,1632
105699,31.0,Male,North,59823.82,Silver,Referral,9,2.0,85.0,6.3,2346
104619,71.0,Male,Central,108679.55,Bronze,Organic,8,17.0,129.69,5.7,1088
105777,39.0,Male,East,68743.21,Silver,Referral,7,0.0,241.36,7.1,935
105651,43.0,Female,South,30923.06,Silver,Paid_Ads,10,23.0,126.27,7.2,2225
105784,32.0,Male,South,59966.49,Bronze,Paid_Ads,7,1.0,197.4,7.7,1129
105797,65.0,Female,South,96236.0,Silver,Email,12,,65.94,5.6,1469
100686,32.0,Female,Central,,Silver,Referral,11,8.0,285.39,7.4,425
103821,50.0,Male,North,,Platinum,Social_Media,13,18.0,250.61,7.4,1052
104702,32.0,,West,35184.45,Silver,Referral,8,,334.52,5.4,2463
103244,41.0,Male,North,76847.01,Silver,Email,6,35.0,119.19,7.0,1442
101749,32.0,Female,Central,30203.57,Gold,Referral,9,10.0,142.28,,479
104304,31.0,Female,West,41406.57,Gold,Organic,11,31.0,115.0,8.6,2295
104639,32.0,Male,North,79339.53,Gold,Paid_Ads,5,2.0,98.29,7.1,1774
102838,41.0,,Central,44973.72,Silver,Paid_Ads,7,96.0,84.58,9.2,1591
103033,23.0,Male,North,,Gold,Organic,9,46.0,90.43,6.2,2061
102172,25.0,Male,North,39191.06,Bronze,Organic,7,,79.57,9.2,1457
103768,43.0,Male,North,17303.01,Silver,Social_Media,6,,64.54,6.0,1839
101851,30.0,Male,East,71914.2,Silver,Organic,10,,77.37,4.3,1926
100488,43.0,,South,53490.48,Bronze,Paid_Ads,5,19.0,,7.4,1838
101689,36.0,Female,North,60806.18,Bronze,Social_Media,10,3.0,177.26,9.0,1417
102231,44.0,Male,West,66403.42,Bronze,Email,8,,,7.0,84
103474,45.0,Female,North,,Gold,Paid_Ads,7,9.0,221.89,6.6,367
104375,49.0,Male,North,144949.27,Bronze,Paid_Ads,13,,74.58,7.3,1316
102321,43.0,Female,North,74132.8,Bronze,Paid_Ads,8,80.0,9.98,8.2,803
100783,60.0,Male,South,32229.36,Gold,Social_Media,7,55.0,112.27,6.8,1667
100522,27.0,Female,North,76020.69,Silver,Referral,6,29.0,119.25,8.9,1966
100523,54.0,Female,West,87759.58,Gold,Paid_Ads,5,70.0,204.83,7.1,832
104018,50.0,Male,North,81376.36,Bronze,Paid_Ads,12,14.0,63.11,7.1,1014
102940,29.0,Female,North,31942.61,Bronze,Organic,5,26.0,111.89,6.4,1873
104681,57.0,Female,East,45811.85,Bronze,Paid_Ads,12,86.0,130.6,7.3,1812
104827,33.0,Female,Central,87257.85,Bronze,Referral,7,50.0,222.54,7.9,841
102399,30.0,Male,West,32381.03,Gold,Email,9,,170.61,9.8,279
102208,43.0,,Central,56056.31,Silver,Paid_Ads,14,35.0,106.68,7.2,1958
104519,35.0,Male,East,31831.07,Bronze,Paid_Ads,11,0.0,64.95,7.5,2455
100781,37.0,Female,South,91098.66,Silver,Organic,8,27.0,51.14,6.4,217
104688,20.0,Female,East,44005.49,Gold,Social_Media,8,46.0,200.87,6.6,1024
103997,50.0,Other,North,52657.77,Gold,Paid_Ads,4,26.0,138.95,5.7,2012
101512,45.0,,West,31378.52,Bronze,Paid_Ads,9,1.0,79.75,8.3,602
101883,33.0,Female,North,55683.52,Bronze,Organic,9,56.0,45.71,10.0,305
100652,36.0,Female,South,43761.66,Gold,Paid_Ads,4,,58.78,5.8,1179
103948,18.0,Male,South,45585.95,Silver,Paid_Ads,9,17.0,114.88,10.0,428
101802,43.0,Female,West,83832.22,Silver,Paid_Ads,8,123.0,,6.3,1101
100370,48.0,Male,West,111849.04,Bronze,Referral,4,,99.96,5.5,2062
105235,30.0,Male,East,45987.55,Bronze,Paid_Ads,3,46.0,93.53,6.7,1193
103732,46.0,Female,West,,Gold,Organic,6,14.0,207.91,8.2,714
100119,57.0,Male,Central,43589.81,Bronze,Organic,5,8.0,107.1,7.1,900
100378,18.0,Female,West,73734.76,Silver,Social_Media,11,142.0,112.1,7.9,1629
100217,44.0,Male,Central,53972.75,Bronze,Paid_Ads,9,4.0,61.73,9.9,1002
102217,38.0,Male,Central,33029.23,Gold,Organic,3,,104.29,8.1,69
104559,47.0,,Central,58920.63,Platinum,Organic,5,269.0,231.72,6.6,725
101614,,Female,South,42779.09,Silver,Paid_Ads,13,59.0,267.1,8.0,1332
102884,52.0,Male,West,109966.45,Bronze,Referral,7,,,7.1,2290
104296,43.0,Female,Central,70461.25,Bronze,Email,13,23.0,179.93,5.0,1295
105382,30.0,Female,Central,67950.42,Bronze,Email,12,197.0,31.5,9.2,1904
100963,26.0,Female,East,49059.37,Silver,Referral,10,,28.71,5.0,2378
105398,52.0,Female,East,43445.6,Silver,Paid_Ads,9,,134.55,6.4,2409
102511,,Male,East,31959.28,Bronze,Referral,8,,73.04,10.0,487
105630,61.0,Male,East,23387.14,Bronze,Paid_Ads,8,15.0,178.23,3.8,2175
104564,35.0,Female,South,,Bronze,Referral,9,19.0,,6.9,145
103998,35.0,Male,South,56295.05,Gold,Paid_Ads,9,,147.38,7.0,231
100360,36.0,Other,South,37112.88,Bronze,Referral,2,68.0,116.59,7.6,1612
101247,33.0,Male,East,30013.5,Gold,Paid_Ads,3,73.0,82.5,7.6,218
103409,44.0,Male,Central,107282.52,Platinum,Social_Media,12,108.0,129.34,9.3,1038
105084,35.0,Female,North,31150.7,Silver,Referral,11,,88.63,7.8,1161
102416,54.0,Male,South,47265.6,Silver,Organic,7,,227.2,7.5,2371
105580,50.0,Male,East,54071.03,Silver,Referral,9,,88.35,7.8,1484
105320,41.0,Female,West,157755.74,Silver,Organic,8,23.0,32.59,5.8,272
102186,38.0,Female,Central,31381.43,Gold,Social_Media,8,,126.7,8.2,1861
103996,30.0,,Central,112313.32,Silver,Paid_Ads,13,30.0,54.55,7.0,1668
102568,43.0,Female,Central,54947.48,Bronze,Paid_Ads,8,,207.75,7.1,2316
103424,26.0,Female,West,,Bronze,Email,10,13.0,64.87,8.8,1017
102038,50.0,Male,Central,,Platinum,Paid_Ads,4,23.0,,6.8,1101
105097,51.0,Male,North,59901.51,Bronze,Paid_Ads,12,23.0,111.3,9.2,2205
100773,41.0,Female,Central,54906.54,Bronze,Paid_Ads,4,,83.62,5.7,743
101285,39.0,Female,South,,Gold,Referral,13,,180.44,8.2,2449
105513,20.0,Female,East,42787.26,Bronze,Referral,12,9.0,104.95,7.3,2249
103563,23.0,Male,South,95995.25,Silver,Organic,7,49.0,101.72,6.2,2384
105680,48.0,Male,North,,Silver,Paid_Ads,5,17.0,122.59,5.1,1565
102588,55.0,Male,South,39268.84,Bronze,Social_Media,12,30.0,34.97,8.5,2296
105482,32.0,Male,South,33297.08,Gold,Organic,5,,138.46,9.2,1993
101415,54.0,,South,24646.82,Bronze,Paid_Ads,4,,66.75,7.8,820
101235,42.0,Female,North,64306.8,Gold,Paid_Ads,6,3.0,96.17,6.1,1099
105201,41.0,Male,North,44805.3,Bronze,Paid_Ads,9,95.0,27.6,7.8,320
100436,31.0,Male,South,59429.53,Gold,Social_Media,8,45.0,99.14,7.3,1290
101675,35.0,Male,West,54829.59,Platinum,Organic,5,,137.77,7.8,1439
103300,40.0,Male,South,70164.69,Silver,Referral,7,,66.78,9.2,1683
100366,56.0,Male,North,46355.89,Silver,Paid_Ads,7,10.0,,7.3,324
104509,27.0,Female,East,95891.71,Bronze,Organic,6,125.0,184.93,6.1,2408
100232,31.0,Male,West,79942.53,Platinum,Organic,11,76.0,277.03,5.6,2019
105103,51.0,Male,East,40930.01,Bronze,Organic,11,,15.2,6.2,337
100148,36.0,,South,39939.49,Platinum,Organic,8,,353.92,6.6,695
105267,20.0,Female,Central,25154.97,Silver,Organic,5,32.0,160.74,6.5,182
103089,40.0,Female,Central,25160.57,Gold,Referral,10,27.0,158.4,5.4,310
104036,40.0,Male,North,26140.98,Bronze,Referral,2,33.0,94.6,8.6,440
103555,49.0,Female,North,44932.74,Bronze,Organic,7,14.0,34.79,7.4,1491
100408,48.0,Other,West,48432.89,Bronze,Email,6,33.0,93.48,6.9,1440
105539,45.0,Female,South,37286.46,Silver,Email,10,15.0,169.47,7.6,971
103457,41.0,Male,East,44792.83,Bronze,Social_Media,9,54.0,69.52,7.9,716
102091,40.0,Male,North,,Bronze,Email,14,15.0,93.09,6.1,826
100087,32.0,,East,,Silver,Referral,7,,160.28,5.8,1245
103577,42.0,Male,East,72331.39,Bronze,Organic,6,44.0,123.65,,1529
103272,34.0,Male,Central,49607.71,Bronze,Email,12,,18.51,,1463
100845,40.0,Male,South,46747.49,Gold,Social_Media,9,38.0,149.12,8.1,2488
101032,40.0,Other,North,115397.53,Gold,Organic,8,,301.48,4.3,2057
103719,43.0,Female,South,66628.33,Silver,Referral,15,12.0,53.48,8.0,573
104330,18.0,Female,East,50201.62,Silver,Paid_Ads,5,80.0,184.21,6.7,2081
103856,18.0,,South,46358.95,Silver,Organic,11,45.0,78.15,6.3,582
102988,57.0,Male,Central,19753.17,Gold,Paid_Ads,13,29.0,208.5,4.7,937
104351,36.0,Female,East,37938.87,Silver,Organic,5,3.0,124.71,5.2,817
102629,28.0,Female,Central,49835.61,Bronze,Organic,7,39.0,115.04,5.9,2308
103754,47.0,Male,South,,Bronze,Paid_Ads,5,28.0,109.66,5.4,2155
105305,56.0,Female,North,30944.1,Platinum,Referral,4,,213.97,5.7,1140
100856,38.0,Male,East,,Bronze,Organic,8,31.0,86.85,6.9,763
103004,19.0,Female,East,32348.67,Gold,Organic,2,90.0,147.01,9.1,84
100079,46.0,Male,Central,136395.73,Bronze,Organic,12,,50.38,6.7,1459
102993,37.0,Female,Central,44277.84,Gold,Referral,9,35.0,189.07,6.1,170
102248,29.0,Female,South,32481.64,Silver,Paid_Ads,6,,308.95,7.5,279
104057,48.0,Male,East,37286.94,Bronze,Organic,11,,44.22,10.0,1778
105476,25.0,Female,West,48688.92,Platinum,Paid_Ads,5,23.0,244.16,7.2,692
105516,33.0,Female,South,55620.98,Bronze,Organic,12,,147.58,6.6,902
100759,46.0,Other,East,118276.84,Gold,Referral,11,,92.75,6.3,1765
104697,47.0,Male,East,68802.04,Silver,Referral,11,170.0,186.55,8.6,1601
103356,18.0,Female,West,44509.27,Silver,Social_Media,9,77.0,228.3,7.9,470
100789,25.0,,Central,28153.1,Bronze,Organic,11,114.0,,9.9,1591
102280,18.0,Male,North,65060.48,Gold,Referral,13,124.0,209.09,,1409
103675,22.0,Male,West,,Bronze,Referral,9,,98.81,8.7,1062
104248,44.0,Male,South,52272.55,Silver,Paid_Ads,7,48.0,50.26,10.0,1430
104978,45.0,Male,North,55482.36,Gold,Organic,12,31.0,75.8,8.4,104
104774,46.0,Female,East,53352.56,Silver,Email,7,43.0,215.3,6.3,1423
104487,58.0,Male,West,57027.13,Platinum,Social_Media,9,46.0,308.2,6.7,706
104961,30.0,Female,South,16588.09,Gold,Paid_Ads,10,8.0,138.4,10.0,1227
102177,44.0,Male,South,,Gold,Organic,10,159.0,166.32,8.6,2259
100425,27.0,Male,Central,52995.17,Bronze,Email,9,83.0,71.75,5.7,936
100393,32.0,Male,South,64433.71,Bronze,Social_Media,14,,87.47,6.6,125
105891,48.0,Female,South,46240.22,Bronze,Organic,4,64.0,55.29,7.2,1491
105666,37.0,Male,Central,,Silver,Social_Media,8,,126.73,6.8,107
102240,34.0,Other,South,59234.63,Silver,Social_Media,8,,79.46,4.8,548
100105,27.0,Male,South,62213.97,Platinum,Paid_Ads,11,52.0,139.24,9.1,1169
102673,32.0,Other,Central,106784.04,Gold,Social_Media,10,119.0,240.57,6.6,1126
105486,48.0,,East,29177.87,Gold,Paid_Ads,10,,91.38,5.9,124
105024,25.0,Male,North,128842.48,Gold,Email,8,55.0,,10.0,1255
102069,44.0,Male,South,72065.31,Bronze,Organic,5,173.0,186.43,8.9,1328
103976,42.0,Female,West,38519.08,Silver,Social_Media,7,22.0,84.15,7.3,148
103494,41.0,Female,South,56912.75,Gold,Email,12,6.0,211.37,6.8,2390
101949,28.0,,West,,Silver,Social_Media,6,16.0,99.96,6.4,1963
101460,42.0,,East,52912.74,Bronze,Referral,10,37.0,235.94,6.8,967
101769,27.0,Female,South,60505.26,Bronze,Social_Media,9,101.0,97.69,6.1,2262
103299,33.0,Male,South,,Bronze,Organic,8,96.0,136.33,8.2,2346
105483,38.0,Female,North,63997.54,Silver,Paid_Ads,13,130.0,155.96,8.4,1109
103832,64.0,Male,West,79236.79,Gold,Social_Media,16,65.0,187.36,8.1,739
105742,52.0,Male,Central,,Bronze,Organic,9,53.0,128.05,6.4,1083
101588,49.0,Male,Central,34974.0,Platinum,Paid_Ads,8,108.0,,7.1,320
104640,31.0,Female,North,102063.21,Gold,Email,3,3.0,172.28,,930
101732,38.0,Female,South,51128.0,Gold,Paid_Ads,9,48.0,142.39,6.8,2401
105713,43.0,Female,South,154300.96,Bronze,Paid_Ads,12,0.0,52.47,6.5,1340
104673,45.0,,Central,30495.92,Bronze,Organic,12,41.0,99.1,7.5,669
100183,33.0,Female,East,22615.9,Gold,Referral,4,25.0,169.36,7.3,529
101792,38.0,Female,North,26972.4,Silver,Paid_Ads,7,5.0,,5.7,779
102356,18.0,Female,West,18500.65,Bronze,Organic,10,3.0,100.28,7.6,592
101941,23.0,Female,East,,Bronze,Organic,7,112.0,59.91,4.7,195
100703,26.0,Female,East,29843.52,Silver,Paid_Ads,10,91.0,39.45,9.0,913
102443,,Female,West,104660.34,Bronze,Email,11,,105.41,8.8,74
105231,48.0,Male,West,,Platinum,Organic,16,,177.77,5.8,2151
100497,18.0,Female,East,53192.05,Gold,Paid_Ads,6,18.0,87.7,7.9,2357
104664,30.0,Male,West,18025.46,Silver,Referral,6,61.0,152.63,4.0,771
100465,25.0,Male,Central,56110.75,Silver,Paid_Ads,7,90.0,147.11,4.3,862
103801,34.0,Female,West,53915.05,Silver,Referral,4,,135.43,8.9,1592
105184,74.0,,South,47396.19,Bronze,Organic,10,0.0,102.12,6.1,1620
100173,33.0,Male,South,47049.63,Silver,Referral,6,26.0,64.17,6.8,1316
102021,,Female,East,106354.94,Bronze,Social_Media,9,,135.62,7.0,778
105751,43.0,Female,North,,Silver,Email,8,13.0,66.97,8.0,2203
105339,42.0,Male,Central,49322.24,Gold,Email,6,6.0,,6.5,790
102541,44.0,Female,West,79628.19,Gold,Paid_Ads,6,,73.14,6.7,1752
105948,27.0,Male,South,54237.72,Gold,Organic,8,,210.59,6.1,365
102010,46.0,Male,Central,25376.6,Silver,Email,8,,171.59,9.0,61
102261,18.0,,West,26921.07,Gold,Referral,7,,79.11,5.9,1807
103085,32.0,Male,South,45370.47,Platinum,Referral,6,3.0,129.54,7.4,1153
102113,49.0,Female,West,42955.24,Silver,Social_Media,7,3.0,119.39,5.3,1840
100901,43.0,Other,South,,Bronze,Organic,9,53.0,56.71,6.1,592
101447,66.0,Female,East,59575.51,Bronze,Organic,7,46.0,80.34,8.7,1584
101912,44.0,Other,West,48154.88,Bronze,Paid_Ads,8,32.0,33.51,5.4,2484
103543,36.0,,South,54192.41,Gold,Paid_Ads,6,15.0,71.05,4.5,1666
102698,40.0,,North,46678.49,Bronze,Referral,7,,39.59,6.3,2380
105633,18.0,Male,West,,Bronze,Social_Media,10,58.0,45.02,5.6,721
103663,33.0,Female,West,47877.28,Gold,Email,7,,200.48,5.4,1661
100742,52.0,Male,West,2796339.8704802142,Silver,Paid_Ads,7,40.0,65.49,8.6,804
102294,,Male,South,58710.59,Gold,Organic,6,1.0,201.55,7.3,575
102453,44.0,Male,East,34086.91,Bronze,Paid_Ads,7,59.0,155.56,6.8,1858
103706,35.0,Female,West,60935.36,Silver,Paid_Ads,8,77.0,121.01,7.2,1982
104898,53.0,Male,North,48207.52,Bronze,Paid_Ads,13,73.0,184.12,9.0,465
101207,29.0,Other,East,,Bronze,Organic,5,,36.61,7.9,2379
100510,,Female,West,,Silver,Organic,10,93.0,86.04,8.2,487
105289,49.0,Male,Central,103084.37,Gold,Social_Media,9,1.0,183.03,7.8,2391
103704,,Female,East,53390.74,Silver,Paid_Ads,7,41.0,68.74,8.4,1866
103969,31.0,Female,North,,Gold,Organic,7,25.0,65.92,7.3,371
105432,42.0,,South,,Bronze,Referral,13,82.0,57.22,6.2,1120
101550,43.0,Female,Central,66968.68,Gold,Referral,7,18.0,156.02,5.8,1489
103030,41.0,Female,North,73852.97,Platinum,Social_Media,16,93.0,194.05,8.1,717
104523,36.0,Male,North,64006.58,Bronze,Paid_Ads,10,48.0,133.42,7.2,1452
102203,39.0,Female,East,67763.52,Bronze,Paid_Ads,7,30.0,178.04,4.3,497
102567,40.0,Male,Central,57289.6,Gold,Paid_Ads,8,50.0,84.38,7.2,1033
103790,32.0,Female,North,70207.32,Gold,Paid_Ads,3,5.0,84.0,6.1,873
102045,21.0,Female,West,42832.41,Bronze,Organic,15,13.0,12.82,7.3,2169
100768,31.0,Male,West,53026.39,Bronze,Referral,10,,,7.1,1223
105881,52.0,Male,South,,Silver,Social_Media,6,16.0,101.52,8.0,909
103700,23.0,Female,North,117416.2,Bronze,Paid_Ads,6,61.0,63.46,8.1,73
101509,62.0,Other,West,38679.26,Bronze,Referral,13,32.0,56.45,7.8,2033
103135,32.0,Male,West,34215.56,Bronze,Organic,9,7.0,94.77,7.1,2208
105834,28.0,Male,West,51778.16,Bronze,Organic,11,76.0,,7.2,2238
100422,28.0,Male,South,72287.2,Gold,Social_Media,10,25.0,183.14,7.4,1333
100124,54.0,Female,North,48099.9,Gold,Email,9,,84.18,7.1,880
105425,47.0,Male,East,,Silver,Social_Media,7,19.0,67.99,7.6,1957
103716,28.0,Male,South,79041.52,Platinum,Social_Media,10,75.0,256.6,7.5,1642
103293,32.0,Female,South,25406.15,Silver,Organic,6,54.0,68.85,,395
100820,24.0,Male,North,,Bronze,Email,5,26.0,33.42,7.3,1857
101404,32.0,Female,South,35954.3,Silver,Paid_Ads,8,12.0,65.08,6.5,1365
101383,34.0,Other,South,56135.09,Gold,Paid_Ads,12,21.0,75.13,7.0,2285
102149,34.0,Male,East,66154.55,Silver,Social_Media,4,16.0,100.84,7.9,690
105045,18.0,Male,North,42453.73,Gold,Organic,9,122.0,196.51,5.8,2235
101576,23.0,Male,South,49676.66,Bronze,Paid_Ads,11,35.0,153.92,5.8,1131
101639,38.0,Male,East,45044.21,Silver,Social_Media,10,40.0,73.53,8.2,2297
101796,34.0,Female,North,31618.1,Gold,Paid_Ads,6,22.0,104.74,6.5,186
103332,38.0,Male,West,37515.1,Platinum,Paid_Ads,6,44.0,148.64,8.4,721
105771,52.0,Female,Central,49058.84,Silver,Paid_Ads,7,34.0,116.87,,259
105337,48.0,Female,North,34859.99,Bronze,Referral,8,44.0,79.37,6.8,2038
100400,30.0,Female,South,74962.85,Bronze,Organic,4,31.0,,9.6,891
103152,27.0,Male,North,,Gold,Email,9,14.0,162.25,10.0,1339
102311,48.0,Male,East,30259.76,Gold,Referral,4,,105.78,4.9,1247
100883,25.0,Male,North,77486.08,Silver,Paid_Ads,5,,45.26,6.3,1862
103566,58.0,Female,West,48235.74,Gold,Paid_Ads,8,,,6.8,146
105965,61.0,,North,37944.94,Gold,Email,8,28.0,131.64,6.3,1467
101180,43.0,Male,West,56005.69,Bronze,Organic,5,17.0,135.76,6.9,1410
101353,22.0,Female,Central,20834.45,Bronze,Email,11,,120.74,6.8,1764
103883,42.0,Female,West,40648.08,Silver,Social_Media,12,51.0,75.31,8.6,1496
105456,45.0,Female,East,48566.43,Platinum,Organic,4,65.0,,8.1,224
102131,39.0,Male,Central,37517.56,Bronze,Paid_Ads,7,,76.46,5.4,509
100983,41.0,Female,Central,44304.69,Platinum,Paid_Ads,7,1.0,,9.4,1800
100457,51.0,Female,North,57415.47,Bronze,Organic,3,7.0,74.16,6.1,2486
101487,49.0,Male,South,66794.8,Silver,Organic,7,24.0,72.52,8.0,1436
101080,,Male,South,63034.97,Silver,Referral,9,25.0,158.71,6.8,1458
101951,,Female,South,28494.74,Silver,Organic,6,,57.37,4.9,476
105159,31.0,Male,North,146538.16,Bronze,Organic,12,82.0,,8.0,279
100690,33.0,Male,North,122919.47,Platinum,Paid_Ads,12,27.0,312.85,7.3,472
102430,60.0,,Central,93039.42,Bronze,Social_Media,7,64.0,143.51,4.8,2028
100642,46.0,Female,East,,Silver,Paid_Ads,8,50.0,50.59,8.6,2123
102393,18.0,Male,Central,,Silver,Organic,5,41.0,110.48,7.0,101
102826,37.0,,West,32496.63,Platinum,Email,10,80.0,149.66,8.0,599
101954,30.0,Male,West,62497.58,Bronze,Social_Media,4,10.0,113.63,8.2,2252
103539,48.0,Female,West,156145.14,Platinum,Organic,6,8.0,,4.3,304
103890,,Female,Central,38674.62,Bronze,Social_Media,8,16.0,122.59,9.4,1229
103059,30.0,Male,South,51341.57,Bronze,Organic,9,64.0,204.7,7.9,1983
103916,35.0,Female,North,,Bronze,Organic,6,3.0,29.27,8.2,2303
104801,38.0,Female,South,54830.02,Silver,Organic,8,4.0,141.5,7.5,369
102711,37.0,Male,South,,Silver,Referral,15,,281.45,8.3,2082
101084,39.0,Female,West,,Bronze,Social_Media,5,1.0,,4.1,602
104449,55.0,Female,North,74796.76,Bronze,Organic,11,111.0,37.14,6.4,828
105715,20.0,Male,North,67815.79,Bronze,Organic,8,125.0,46.34,6.9,1788
104119,30.0,Female,West,149072.9,Bronze,Organic,7,,305.84,5.8,687
101885,18.0,Female,North,32230.53,Platinum,Paid_Ads,7,23.0,161.68,8.3,1004
104511,35.0,Male,North,42370.74,Bronze,Paid_Ads,9,66.0,52.08,8.6,2292
100390,21.0,Female,Central,65490.01,Bronze,Paid_Ads,11,,94.12,7.5,1347
102495,51.0,Male,South,,Bronze,Organic,7,,25.66,8.2,1662
101852,41.0,,South,94877.01,Gold,Paid_Ads,8,44.0,212.08,10.0,1966
103037,40.0,Female,South,28377.84,Bronze,Social_Media,10,,153.79,5.9,1577
105796,43.0,Male,West,76842.72,Silver,Paid_Ads,7,,123.1,8.7,2028
103604,55.0,Female,East,56879.93,Platinum,Social_Media,4,4.0,174.69,4.5,561
100846,42.0,Female,South,72008.68,Platinum,Paid_Ads,6,,97.46,6.1,1067
100543,41.0,Male,West,73550.76,Silver,Email,8,8.0,46.99,7.7,2249
103725,37.0,Male,South,42544.73,Platinum,Paid_Ads,12,125.0,198.39,8.2,711
100092,37.0,Female,South,30327.17,Bronze,Organic,2,261.0,38.81,7.0,48
103680,39.0,Male,North,100341.2,Silver,Social_Media,6,7.0,102.49,7.9,1802
105642,18.0,Female,South,129475.41,Bronze,Social_Media,8,15.0,71.3,5.8,2163
103905,19.0,Male,Central,51862.07,Gold,Social_Media,5,,109.01,4.8,2028
101980,44.0,Female,North,67514.76,Silver,Referral,12,39.0,47.4,6.0,865
103245,44.0,Male,South,53614.35,Bronze,Organic,12,,81.21,5.9,1619
103979,47.0,Male,South,53673.09,Bronze,Organic,7,5.0,96.61,8.3,369
103151,41.0,Male,West,56563.17,Bronze,Social_Media,3,66.0,117.81,5.5,1651
104901,18.0,Other,East,49430.7,Silver,Social_Media,7,,94.62,6.3,857
104105,34.0,Other,Central,61855.31,Gold,Organic,12,,132.41,7.3,2323
104623,39.0,Female,South,88327.49,Gold,Organic,4,,90.13,6.6,94
102965,,Male,North,126563.65,Bronze,Email,6,53.0,113.13,8.2,1635
103464,21.0,Other,Central,118553.53,Bronze,Paid_Ads,13,53.0,83.84,7.1,1312
102530,31.0,Male,East,69582.65,Silver,Referral,7,28.0,23.24,7.8,330
104109,56.0,Male,North,,Bronze,Organic,6,32.0,105.33,7.5,1804
101677,50.0,Other,South,49403.47,Bronze,Paid_Ads,8,9.0,69.91,7.6,1821
101049,,,West,61282.39,Silver,Email,15,27.0,228.77,,978
102950,52.0,Female,North,90994.26,Silver,Social_Media,6,40.0,147.55,5.3,57
101961,40.0,Male,North,20198.37,Silver,Social_Media,7,58.0,64.91,7.5,1655
102531,52.0,Male,South,72463.57,Bronze,Social_Media,7,22.0,27.53,7.1,2476
104413,47.0,Female,West,75225.22,Gold,Organic,9,0.0,146.23,7.3,2332
104904,40.0,Female,West,54178.53,Gold,Paid_Ads,10,,300.96,9.3,1433
103940,56.0,Male,Central,28146.02,Gold,Paid_Ads,9,,144.59,8.7,1675
100238,36.0,,East,29956.79,Bronze,Referral,10,24.0,45.31,6.3,2111
104150,18.0,Female,West,,Bronze,Referral,6,28.0,50.11,8.3,1254
104858,30.0,Female,West,72625.39,Bronze,Referral,11,,34.79,3.8,1605
101134,,,West,44779.52,Silver,Organic,8,24.0,70.07,6.7,1042
102881,42.0,Female,South,43264.77,Bronze,Paid_Ads,6,,45.12,6.3,2334
101806,18.0,Female,Central,79769.29,Gold,Referral,13,6.0,,9.9,2476
104959,45.0,Female,North,56644.01,Silver,Referral,10,205.0,147.37,5.1,623
100164,28.0,Other,North,43702.55,Gold,Organic,7,73.0,70.47,6.9,1162
104528,40.0,Male,Central,28312.48,Bronze,Organic,4,,41.53,8.0,282
105705,26.0,Female,Central,68590.05,Bronze,Organic,9,36.0,91.28,6.7,884
105648,28.0,Other,Central,2153939.0270141815,Bronze,Referral,4,,94.22,6.0,583
104429,36.0,Male,Central,71636.42,Bronze,Social_Media,4,17.0,,6.7,1550
104499,41.0,Male,Central,140110.71,Gold,Paid_Ads,3,,66.83,7.4,2413
104327,51.0,Female,North,97461.23,Gold,Paid_Ads,5,22.0,73.49,6.4,662
100266,50.0,Other,North,32333.75,Gold,Organic,9,36.0,46.53,7.0,2344
102002,30.0,Female,Central,94499.93,Silver,Referral,8,,124.63,7.6,2240
101812,18.0,Male,South,35591.0,Gold,Social_Media,8,77.0,124.34,6.7,1476
103278,18.0,Male,South,35098.32,Silver,Email,7,126.0,65.87,4.3,301
105610,44.0,Female,East,72943.25,Bronze,Paid_Ads,10,158.0,76.44,8.4,921
