customer_id,age,annual_income,membership_tier,num_purchases_last_year,days_since_last_purchase,avg_purchase_amount,satisfaction_score,signup_days_ago,purchase_frequency_score,customer_tenure_years,income_to_spend_ratio,annual_spend,is_high_value_customer,membership_tier_encoded,gender_Female,gender_Male,gender_Other,region_Central,region_East,region_North,region_South,region_West,acquisition_channel_Email,acquisition_channel_Organic,acquisition_channel_Paid_Ads,acquisition_channel_Referral,acquisition_channel_Social_Media
105679,41.0,37000.75,Platinum,4.0,107.0,171.18,7.1,759,0.037,2.08,53.96,684.72,0,3,True,False,False,False,False,False,False,True,True,False,False,False,False
102380,37.0,110491.95000000001,Bronze,10.0,46.0,66.71,5.4,273,0.2128,0.75,165.38,667.1,0,0,True,False,False,False,False,True,False,False,False,False,False,False,True
101448,56.0,94972.42,Silver,10.0,52.2,138.38,6.6,2451,0.188,6.72,68.58,1383.8,1,1,False,False,True,False,True,False,False,False,False,True,False,False,False
100343,39.0,71683.54,Bronze,4.0,148.0,110.57,7.3,754,0.0268,2.07,161.71,442.28,0,0,False,True,False,False,False,False,True,False,False,True,False,False,False
103605,39.0,53178.86,Gold,8.0,2.0,101.18,7.6,2225,2.6667,6.1,65.62,809.44,0,2,False,True,False,False,True,False,False,False,False,True,False,False,False
102528,34.0,110491.95000000001,Silver,7.0,18.8,113.85,4.6,2364,0.3535,6.48,138.47,796.95,0,1,False,True,False,False,False,False,False,True,True,False,False,False,False
100728,47.0,49211.65,Silver,5.0,36.0,104.31,6.6,1663,0.1351,4.56,94.18,521.55,0,1,False,True,False,False,False,False,False,True,False,False,True,False,False
104723,37.0,65332.72,Silver,6.0,33.0,83.52,9.1,1012,0.1765,2.77,130.11,501.12,0,1,False,True,False,False,False,False,True,False,False,False,False,True,False
100977,51.0,69717.46,Gold,5.0,48.0,104.75,7.0,1933,0.102,5.3,132.86,523.75,0,2,True,False,False,False,False,False,True,False,False,False,False,False,True
103615,18.0,96430.77,Silver,5.0,120.0,23.48,7.4,1021,0.0413,2.8,814.45,117.4,0,1,False,True,False,False,False,True,False,False,False,False,False,False,True
104162,22.0,39219.05,Silver,7.0,1.0,82.45,5.4,2146,3.5,5.88,67.84,577.15,0,1,False,True,False,True,False,False,False,False,False,False,False,True,False
101929,48.0,22484.42,Silver,7.0,66.0,186.36,7.6,2122,0.1045,5.81,17.22,1304.52,1,1,True,False,False,True,False,False,False,False,False,False,False,False,True
103695,53.0,41576.57,Bronze,6.0,92.0,58.5,6.8,2327,0.0645,6.38,118.12,351.0,0,0,False,False,True,False,False,False,True,False,False,False,False,True,False
105761,67.0,83832.83,Bronze,13.0,37.0,269.725,5.3,1019,0.3421,2.79,23.9,3506.42,1,0,False,True,False,False,False,False,True,False,False,False,False,True,False
101300,26.0,55941.91,Bronze,6.0,135.0,60.12,8.3,1359,0.0441,3.72,154.66,360.72,0,0,True,False,False,False,False,False,True,False,False,False,False,True,False
104174,29.0,53178.86,Silver,12.0,22.0,71.26,8.5,495,0.5217,1.36,62.12,855.12,0,1,True,False,False,True,False,False,False,False,False,False,False,False,True
105509,40.0,41441.29,Bronze,8.0,9.0,39.89,7.0,273,0.8,0.75,129.46,319.12,0,0,False,True,False,False,False,False,True,False,False,False,True,False,False
100661,18.0,53178.86,Bronze,9.0,4.0,59.36,5.7,384,1.8,1.05,99.36,534.24,0,0,False,True,False,False,False,False,False,True,False,True,False,False,False
103391,25.0,47159.22,Bronze,8.0,49.0,36.71,9.8,957,0.16,2.62,160.04,293.68,0,0,True,False,False,False,True,False,False,False,False,False,False,False,True
105934,38.0,42522.61,Gold,12.0,15.0,132.29,7.7,708,0.75,1.94,26.77,1587.48,1,2,False,False,True,False,False,False,False,True,False,False,False,True,False
103113,57.0,67161.29,Bronze,6.0,3.0,26.95,4.2,1583,1.5,4.34,412.79,161.7,0,0,True,False,False,False,True,False,False,False,False,False,True,False,False
104903,38.0,37791.37,Silver,2.0,75.0,89.39,9.4,2494,0.0263,6.83,210.21,178.78,0,1,True,False,False,False,False,False,True,False,True,False,False,False,False
104990,48.0,34843.22,Silver,6.0,29.0,138.59,6.5,1243,0.2,3.41,41.85,831.54,0,1,False,False,True,False,False,False,True,False,False,True,False,False,False
103827,48.0,29566.34,Bronze,8.0,37.0,23.57,7.9,1827,0.2105,5.01,155.97,188.56,0,0,True,False,False,False,False,False,False,True,False,True,False,False,False
105523,28.0,77279.38,Bronze,7.0,46.8,104.31,8.6,1184,0.1464,3.24,105.69,730.17,0,0,False,True,False,False,False,False,True,False,False,False,True,False,False
101086,33.0,52087.64,Silver,3.0,38.0,60.01,5.7,767,0.0769,2.1,287.73,180.03,0,1,False,True,False,False,False,False,True,False,False,False,False,True,False
105663,35.0,45360.47,Silver,8.0,76.0,63.95,6.9,1550,0.1039,4.25,88.49,511.6,0,1,False,True,False,False,False,False,False,True,False,False,True,False,False
100695,28.0,43295.91,Silver,2.0,38.8,87.45,5.1,412,0.0503,1.13,246.14,174.9,0,1,False,True,False,False,False,False,False,True,True,False,False,False,False
104230,49.0,60980.46,Silver,7.0,44.2,104.31,8.5,1177,0.1549,3.22,83.4,730.17,0,1,True,False,False,False,False,False,True,False,False,True,False,False,False
101622,39.0,53178.86,Bronze,8.0,6.0,25.37,7.3,1510,1.1429,4.14,260.73,202.96,0,0,False,True,False,False,False,False,False,True,False,False,True,False,False
102562,39.0,89014.45,Bronze,7.0,56.6,263.39,7.7,600,0.1215,1.64,48.25,1843.73,1,0,False,True,False,False,False,False,False,True,False,True,False,False,False
105185,25.0,47891.12,Bronze,5.0,1.0,86.18,9.0,343,2.5,0.94,110.88,430.9,0,0,True,False,False,False,False,False,False,True,False,False,True,False,False
104009,28.0,25323.78,Bronze,9.0,61.0,37.53,6.6,489,0.1452,1.34,74.75,337.77,0,0,False,True,False,False,False,False,True,False,False,False,True,False,False
100068,32.0,74882.38,Bronze,12.0,49.0,39.46,6.5,1490,0.24,4.08,157.81,473.52,0,0,True,False,False,True,False,False,False,False,False,False,False,False,True
104083,39.0,110491.95000000001,Gold,9.0,60.6,103.53,6.9,1652,0.1461,4.53,118.46,931.77,0,2,False,True,False,True,False,False,False,False,False,False,True,False,False
104838,26.0,77304.31,Gold,8.0,42.0,121.36,9.6,539,0.186,1.48,79.54,970.88,0,2,True,False,False,False,False,False,True,False,False,True,False,False,False
102270,33.0,73128.86,Bronze,9.0,10.0,58.33,8.1,1300,0.8182,3.56,139.04,524.97,0,0,False,True,False,False,False,False,False,True,True,False,False,False,False
105780,31.0,96142.67,Gold,10.0,31.4,150.67,6.4,542,0.3086,1.48,63.77,1506.7,1,2,True,False,False,False,False,True,False,False,False,True,False,False,False
104726,52.0,44541.8,Silver,13.0,35.0,49.82,8.1,2328,0.3611,6.38,68.67,647.66,0,1,True,False,False,False,False,False,True,False,False,False,True,False,False
100821,32.0,51126.52,Silver,7.0,89.6,269.725,6.0,1024,0.0773,2.81,27.06,1888.08,1,1,False,True,False,False,False,True,False,False,False,True,False,False,False
101227,47.0,30693.2,Bronze,7.0,13.0,71.79,7.2,272,0.5,0.75,60.96,502.53,0,0,True,False,False,False,False,True,False,False,False,True,False,False,False
101678,42.0,40872.56,Silver,9.0,23.0,104.31,6.3,2214,0.375,6.07,43.49,938.79,0,1,False,True,False,False,False,True,False,False,True,False,False,False,False
105012,23.0,84185.92,Bronze,6.0,19.0,151.61,6.2,1389,0.3,3.81,92.44,909.66,0,0,False,True,False,False,False,True,False,False,False,False,False,False,True
102868,56.0,80994.38,Bronze,4.0,66.0,51.9,3.0,1711,0.0597,4.69,388.28,207.6,0,0,True,False,False,False,False,True,False,False,False,True,False,False,False
104377,20.0,61300.34,Gold,6.0,28.4,131.46,8.7,1869,0.2041,5.12,77.62,788.76,0,2,False,True,False,True,False,False,False,False,False,False,True,False,False
102368,33.0,42753.8,Bronze,6.0,11.0,147.97,7.9,41,0.5,0.11,48.1,887.82,0,0,False,True,False,False,False,False,False,True,False,False,True,False,False
104026,26.0,53178.86,Bronze,3.0,21.2,169.26,7.2,1011,0.1351,2.77,104.52,507.78,0,0,True,False,False,False,False,True,False,False,False,False,False,True,False
103922,34.0,110491.95000000001,Platinum,8.0,28.0,156.48,7.1,187,0.2759,0.51,88.19,1251.84,1,3,True,False,False,False,False,False,True,False,False,False,False,True,False
102513,41.0,46890.54,Bronze,7.0,70.0,3.13,7.5,471,0.0986,1.29,2046.73,21.91,0,0,False,True,False,True,False,False,False,False,False,False,False,True,False
102724,40.0,46828.67,Bronze,8.0,80.0,104.31,6.0,898,0.0988,2.46,56.05,834.48,0,0,False,True,False,True,False,False,False,False,False,True,False,False,False
105344,18.0,56666.98,Bronze,8.0,14.0,57.64,7.6,1941,0.5333,5.32,122.62,461.12,0,0,True,False,False,True,False,False,False,False,False,False,False,False,True
105452,28.0,36736.47,Bronze,7.0,32.0,172.74,7.7,626,0.2121,1.72,30.36,1209.18,0,0,True,False,False,True,False,False,False,False,False,True,False,False,False
104435,61.0,23875.55,Bronze,10.0,29.0,158.04,6.9,2023,0.3333,5.54,15.1,1580.4,1,0,True,False,False,False,False,True,False,False,False,False,False,False,True
101144,31.0,53178.86,Silver,9.0,60.0,46.29,7.5,1379,0.1475,3.78,127.34,416.61,0,1,True,False,False,True,False,False,False,False,False,False,False,False,True
100398,41.0,30632.3,Bronze,6.0,56.0,62.93,6.7,525,0.1053,1.44,80.91,377.58,0,0,False,False,True,False,True,False,False,False,False,False,True,False,False
100787,39.0,24515.16,Bronze,14.0,61.0,54.69,7.1,1516,0.2258,4.15,31.98,765.66,0,0,False,True,False,True,False,False,False,False,True,False,False,False,False
105140,44.0,53178.86,Bronze,9.0,28.0,124.94,10.0,584,0.3103,1.6,47.25,1124.46,0,0,True,False,False,False,False,False,True,False,False,False,True,False,False
101399,45.0,38411.97,Bronze,4.0,57.0,104.31,7.0,142,0.069,0.39,91.84,417.24,0,0,False,True,False,False,False,True,False,False,False,True,False,False,False
101660,40.0,60104.97,Silver,4.0,26.0,101.36,10.0,717,0.1481,1.96,147.88,405.44,0,1,True,False,False,False,False,False,False,True,False,False,False,False,True
105736,18.0,110491.95000000001,Bronze,14.0,13.0,37.43,9.6,216,1.0,0.59,210.45,524.02,0,0,True,False,False,False,False,False,True,False,False,False,False,False,True
102221,39.0,30815.61,Gold,2.0,98.0,101.31,6.7,661,0.0202,1.81,151.34,202.62,0,2,False,True,False,False,True,False,False,False,False,False,True,False,False
100980,43.0,26573.51,Bronze,11.0,52.0,104.31,5.8,1620,0.2075,4.44,23.14,1147.41,0,0,False,True,False,False,False,False,False,True,False,False,False,True,False
101299,24.0,55382.68,Bronze,5.0,56.2,48.94,7.3,1722,0.0874,4.72,225.41,244.7,0,0,True,False,False,False,False,False,True,False,False,True,False,False,False
105420,23.0,110223.28,Bronze,9.0,34.0,242.88,8.3,1125,0.2571,3.08,50.4,2185.92,1,0,False,True,False,False,False,False,False,True,True,False,False,False,False
100083,34.0,63764.78,Bronze,3.0,214.0,7.56,7.6,1715,0.014,4.7,2692.77,22.68,0,0,False,True,False,True,False,False,False,False,False,False,False,False,True
103101,26.0,104281.87,Gold,5.0,53.0,104.31,6.0,922,0.0926,2.53,199.56,521.55,0,2,False,True,False,False,False,False,True,False,False,False,True,False,False
103482,49.0,41140.17,Bronze,12.0,30.0,50.69,7.2,1668,0.3871,4.57,67.52,608.28,0,0,False,True,False,True,False,False,False,False,False,True,False,False,False
104794,37.0,55764.67,Bronze,8.0,53.4,62.96,6.9,932,0.1471,2.55,110.5,503.68,0,0,True,False,False,False,False,False,True,False,False,False,True,False,False
104530,55.0,34531.25,Bronze,10.0,9.0,84.86,6.7,2101,1.0,5.76,40.64,848.6,0,0,False,True,False,False,True,False,False,False,False,False,False,True,False
105634,49.0,58667.43,Gold,3.0,6.0,98.97,7.6,1904,0.4286,5.22,196.93,296.91,0,2,True,False,False,False,False,False,False,True,False,True,False,False,False
105515,33.0,51813.6,Gold,13.0,24.0,104.31,6.9,1922,0.52,5.27,38.18,1356.03,1,2,True,False,False,False,False,False,True,False,False,False,False,False,True
102904,32.0,69864.13,Silver,8.0,40.4,99.34,7.4,180,0.1932,0.49,87.8,794.72,0,1,False,False,True,False,False,False,True,False,False,False,True,False,False
100424,20.0,59410.29,Bronze,8.0,23.0,57.88,5.3,2466,0.3333,6.76,128.03,463.04,0,0,False,True,False,False,False,False,False,True,True,False,False,False,False
105190,25.0,65793.47,Bronze,15.0,2.0,104.31,8.0,1024,5.0,2.81,42.02,1564.65,1,0,False,False,True,False,False,True,False,False,False,False,True,False,False
101905,45.0,38781.0,Gold,6.0,18.0,243.86,5.6,1067,0.3158,2.92,26.49,1463.16,1,2,False,True,False,False,False,False,True,False,False,False,True,False,False
105440,44.0,77445.23,Bronze,5.0,10.0,32.56,8.7,950,0.4545,2.6,472.8,162.8,0,0,False,True,False,False,True,False,False,False,False,False,True,False,False
101531,45.0,46973.4,Bronze,7.0,22.0,51.74,7.5,1854,0.3043,5.08,129.34,362.18,0,0,False,False,True,False,True,False,False,False,False,False,False,False,True
104252,33.0,46135.38,Bronze,12.0,54.4,53.67,6.7,1753,0.2166,4.8,71.52,644.04,0,0,False,True,False,True,False,False,False,False,True,False,False,False,False
101566,30.0,28108.89,Silver,8.0,68.8,57.31,8.4,756,0.1146,2.07,61.18,458.48,0,1,True,False,False,False,False,False,False,True,True,False,False,False,False
104437,33.0,37691.23,Silver,11.0,46.0,104.31,6.9,2192,0.234,6.01,32.82,1147.41,0,1,True,False,False,True,False,False,False,False,False,True,False,False,False
102750,47.0,20219.32,Gold,8.0,6.0,54.47,3.9,423,1.1429,1.16,46.29,435.76,0,2,False,True,False,True,False,False,False,False,False,True,False,False,False
100840,34.0,51710.76,Bronze,6.0,12.0,104.31,7.2,857,0.4615,2.35,82.49,625.86,0,0,True,False,False,False,False,False,False,True,False,False,True,False,False
104031,23.0,62584.37,Bronze,6.0,3.0,41.04,5.3,2456,1.5,6.73,253.13,246.24,0,0,False,True,False,True,False,False,False,False,False,False,False,True,False
100142,26.0,63571.42,Silver,7.0,5.0,36.66,8.8,490,1.1667,1.34,246.76,256.62,0,1,True,False,False,False,False,True,False,False,False,False,False,True,False
104950,48.0,56005.69,Bronze,13.0,63.8,11.93,7.5,233,0.2006,0.64,358.8,155.09,0,0,True,False,False,False,True,False,False,False,False,True,False,False,False
102606,27.0,32983.33,Bronze,14.0,72.0,104.31,8.4,930,0.1918,2.55,22.57,1460.34,1,0,False,True,False,False,False,False,False,True,False,True,False,False,False
103506,58.0,82457.51,Bronze,12.0,15.0,115.97,5.1,1217,0.75,3.33,59.21,1391.64,1,0,True,False,False,False,False,False,True,False,False,True,False,False,False
101378,40.0,23330.6,Bronze,6.0,132.0,175.42,8.7,339,0.0451,0.93,22.15,1052.52,0,0,True,False,False,False,False,False,True,False,False,False,True,False,False
104662,34.0,30379.61,Silver,8.0,20.0,140.57,5.6,2430,0.381,6.66,26.99,1124.56,0,1,False,True,False,False,False,True,False,False,False,False,False,False,True
105883,37.0,90963.74,Bronze,8.0,30.0,135.93,6.3,1092,0.2581,2.99,83.57,1087.44,0,0,False,True,False,False,False,False,False,True,True,False,False,False,False
102267,45.0,98894.06,Bronze,6.0,4.0,52.41,8.6,1470,1.2,4.03,313.49,314.46,0,0,False,True,False,False,False,False,False,True,False,True,False,False,False
105341,40.0,36468.73,Platinum,8.0,13.0,251.37,6.7,1753,0.5714,4.8,18.13,2010.96,1,3,False,True,False,True,False,False,False,False,False,False,True,False,False
101139,37.0,110491.95000000001,Gold,8.0,13.0,166.54,7.1,1384,0.5714,3.79,82.87,1332.32,1,2,False,True,False,False,True,False,False,False,False,False,True,False,False
102258,41.0,38818.61,Bronze,12.0,91.0,39.8,6.1,1405,0.1304,3.85,81.11,477.6,0,0,False,True,False,False,False,False,False,True,False,True,False,False,False
101788,19.0,70871.17,Silver,6.0,36.0,191.04,7.3,2049,0.1622,5.61,61.78,1146.24,0,1,False,True,False,False,False,False,True,False,True,False,False,False,False
103635,36.0,68750.35,Silver,7.0,115.0,72.04,7.2,152,0.0603,0.42,136.06,504.28,0,1,True,False,False,True,False,False,False,False,False,True,False,False,False
100551,43.0,53178.86,Gold,5.0,10.0,176.99,5.7,1316,0.4545,3.61,60.02,884.95,0,2,False,True,False,False,False,False,True,False,False,False,False,False,True
100460,38.0,81366.71,Silver,10.0,113.0,52.77,5.4,2318,0.0877,6.35,153.9,527.7,0,1,False,True,False,False,True,False,False,False,False,True,False,False,False
102020,44.0,53178.86,Bronze,7.0,6.0,65.33,7.8,1630,1.0,4.47,116.03,457.31,0,0,True,False,False,False,False,True,False,False,True,False,False,False,False
100949,43.0,100925.14,Bronze,8.0,79.0,37.41,7.1,229,0.1,0.63,336.1,299.28,0,0,True,False,False,False,False,False,True,False,False,False,True,False,False
103219,65.0,57955.02,Bronze,7.0,2.0,145.93,7.0,182,2.3333,0.5,56.68,1021.51,0,0,False,True,False,True,False,False,False,False,False,False,True,False,False
105181,30.0,53178.86,Silver,14.0,14.0,44.94,6.6,2081,0.9333,5.7,84.39,629.16,0,1,False,True,False,True,False,False,False,False,False,False,False,True,False
100533,33.0,91008.42,Silver,9.0,43.6,110.87,6.6,1619,0.2018,4.44,91.12,997.83,0,1,True,False,False,False,False,True,False,False,False,False,False,True,False
103843,42.0,24975.09,Silver,5.0,11.0,65.08,7.9,2244,0.4167,6.15,76.52,325.4,0,1,True,False,False,False,False,False,True,False,False,True,False,False,False
101830,35.0,44604.15,Bronze,11.0,18.0,89.45,6.8,1641,0.5789,4.5,45.29,983.95,0,0,True,False,False,False,False,False,False,True,False,False,True,False,False
105407,19.0,25690.5,Gold,7.0,20.0,105.26,6.9,1682,0.3333,4.61,34.82,736.82,0,2,True,False,False,False,False,False,False,True,False,True,False,False,False
105293,42.0,31595.23,Gold,7.0,84.0,82.12,5.8,1858,0.0824,5.09,54.87,574.84,0,2,False,False,True,False,False,True,False,False,True,False,False,False,False
104775,35.0,58324.68,Gold,7.0,26.0,61.2,7.8,1249,0.2593,3.42,135.83,428.4,0,2,False,True,False,False,False,True,False,False,False,False,True,False,False
103915,18.0,65826.13,Silver,5.0,30.0,162.78,4.4,2040,0.1613,5.59,80.78,813.9,0,1,False,True,False,False,False,True,False,False,False,False,False,False,True
101603,53.0,79472.76,Bronze,6.0,47.8,27.11,4.0,594,0.123,1.63,485.6,162.66,0,0,True,False,False,False,True,False,False,False,False,True,False,False,False
102239,27.0,65177.33,Silver,7.0,393.0,41.91,6.8,463,0.0178,1.27,221.41,293.37,0,1,True,False,False,True,False,False,False,False,False,True,False,False,False
100640,44.0,74287.98,Bronze,9.0,31.4,157.27,4.8,1631,0.2778,4.47,52.45,1415.43,1,0,False,True,False,True,False,False,False,False,False,False,False,False,True
105793,33.0,47038.38,Gold,11.0,15.0,59.28,8.6,763,0.6875,2.09,72.03,652.08,0,2,False,True,False,False,False,False,True,False,False,False,True,False,False
100968,29.0,30983.74,Bronze,7.0,50.0,66.63,5.3,2119,0.1373,5.81,66.29,466.41,0,0,False,True,False,False,False,True,False,False,False,False,True,False,False
105067,18.0,42929.57,Gold,3.0,36.4,269.725,8.7,602,0.0802,1.65,52.99,809.18,0,2,True,False,False,True,False,False,False,False,False,True,False,False,False
103712,46.0,79132.33,Bronze,11.0,132.0,55.08,8.0,1411,0.0827,3.87,130.39,605.88,0,0,True,False,False,True,False,False,False,False,False,False,False,True,False
101684,53.0,53178.86,Silver,8.0,44.0,84.74,8.4,354,0.1778,0.97,78.33,677.92,0,1,True,False,False,False,False,False,False,True,False,False,True,False,False
102249,37.0,97638.23,Silver,8.0,29.0,80.6,8.8,2091,0.2667,5.73,151.19,644.8,0,1,True,False,False,False,False,False,False,True,False,False,True,False,False
104127,50.0,41514.76,Platinum,8.0,61.0,104.31,7.7,944,0.129,2.59,49.69,834.48,0,3,True,False,False,False,False,True,False,False,False,True,False,False,False
105360,36.0,22321.49,Bronze,10.0,105.0,127.36,5.8,2426,0.0943,6.65,17.51,1273.6,1,0,False,True,False,False,False,False,True,False,False,True,False,False,False
103320,47.0,53178.86,Bronze,4.0,30.0,108.7,5.0,1345,0.129,3.68,122.03,434.8,0,0,True,False,False,False,False,True,False,False,False,False,False,True,False
100156,59.0,110491.95000000001,Bronze,8.0,56.2,32.08,6.1,1367,0.1399,3.75,428.86,256.64,0,0,False,True,False,False,False,True,False,False,False,False,True,False,False
102296,49.0,36560.31,Bronze,8.0,35.0,104.31,7.1,2381,0.2222,6.52,43.76,834.48,0,0,False,False,True,False,False,False,True,False,False,False,False,False,True
103524,19.0,72229.44,Silver,6.0,40.6,137.24,7.9,836,0.1442,2.29,87.61,823.44,0,1,False,True,False,False,False,True,False,False,False,False,True,False,False
104020,38.0,53178.86,Gold,6.0,16.0,131.25,7.3,37,0.3529,0.1,67.44,787.5,0,2,True,False,False,False,False,True,False,False,False,True,False,False,False
101090,35.0,53158.53,Bronze,9.0,45.4,15.55,5.7,1108,0.194,3.04,377.14,139.95,0,0,True,False,False,False,False,True,False,False,False,True,False,False,False
105820,42.0,65657.32,Silver,5.0,9.0,133.32,8.1,2314,0.5,6.34,98.35,666.6,0,1,False,True,False,False,False,False,False,True,False,True,False,False,False
102320,35.0,68723.68,Silver,9.0,10.0,71.26,9.3,856,0.8182,2.35,106.99,641.34,0,1,True,False,False,True,False,False,False,False,False,False,False,False,True
102941,58.0,17419.47,Silver,7.0,40.8,203.99,6.8,1301,0.1675,3.56,12.19,1427.93,1,1,True,False,False,False,True,False,False,False,False,False,False,False,True
105072,37.0,45418.71,Bronze,7.0,299.0,12.62,6.9,255,0.0233,0.7,508.38,88.34,0,0,False,True,False,False,False,True,False,False,False,False,False,False,True
100289,34.0,56016.95,Bronze,8.0,130.0,80.84,8.2,2251,0.0611,6.17,86.48,646.72,0,0,False,True,False,True,False,False,False,False,False,True,False,False,False
100931,38.0,53178.86,Gold,5.0,89.0,263.13,8.6,1119,0.0556,3.07,40.39,1315.65,1,2,True,False,False,False,False,False,True,False,False,True,False,False,False
102910,45.0,23312.0,Bronze,10.0,59.6,104.31,8.0,2452,0.165,6.72,22.33,1043.1,0,0,True,False,False,False,False,True,False,False,False,True,False,False,False
103586,62.0,56703.48,Bronze,12.0,0.0,14.89,5.9,2387,12.0,6.54,315.58,178.68,0,0,False,True,False,True,False,False,False,False,False,False,False,True,False
104657,28.0,68907.45,Bronze,12.0,108.0,82.03,6.5,1630,0.1101,4.47,69.93,984.36,0,0,False,True,False,False,False,False,True,False,False,False,False,True,False
102885,38.0,53178.86,Silver,4.0,8.0,145.4,7.7,1715,0.4444,4.7,91.28,581.6,0,1,True,False,False,False,False,False,False,True,False,False,False,False,True
103378,35.0,50091.51,Silver,7.0,48.4,33.63,5.5,539,0.1417,1.48,211.88,235.41,0,1,False,True,False,False,False,False,False,True,False,False,False,False,True
103221,55.0,45061.56,Silver,12.0,22.0,269.725,7.7,328,0.5217,0.9,13.92,3236.7,1,1,False,True,False,False,False,True,False,False,False,False,False,False,True
105445,52.0,30786.28,Silver,6.0,32.0,93.27,7.5,376,0.1818,1.03,54.91,559.62,0,1,True,False,False,False,True,False,False,False,False,False,False,False,True
103001,53.0,53178.86,Silver,5.0,34.0,115.98,7.3,2051,0.1429,5.62,91.55,579.9,0,1,False,True,False,False,False,True,False,False,False,True,False,False,False
104451,29.0,53720.93,Silver,10.0,0.0,46.5,8.7,790,10.0,2.16,115.28,465.0,0,1,True,False,False,True,False,False,False,False,False,False,False,False,True
105914,36.0,46329.81,Silver,10.0,4.0,178.15,8.1,669,2.0,1.83,25.99,1781.5,1,1,True,False,False,False,False,False,False,True,False,True,False,False,False
100943,44.0,42090.69,Gold,11.0,46.0,61.32,7.5,2238,0.234,6.13,62.31,674.52,0,2,False,True,False,True,False,False,False,False,False,False,False,False,True
102355,24.0,38530.62,Bronze,6.0,36.2,93.7,8.0,2008,0.1613,5.5,68.41,562.2,0,0,True,False,False,False,False,False,False,True,False,False,False,True,False
104765,52.0,69516.28,Silver,9.0,13.0,38.16,7.7,1002,0.6429,2.75,201.82,343.44,0,1,False,False,True,False,False,False,False,True,False,False,False,True,False
105789,29.0,68304.08,Silver,7.0,0.0,108.98,6.9,159,7.0,0.44,89.42,762.86,0,1,False,True,False,False,False,True,False,False,False,False,True,False,False
105594,43.0,36998.26,Bronze,11.0,77.0,6.05,6.6,723,0.141,1.98,547.72,66.55,0,0,False,True,False,True,False,False,False,False,False,False,True,False,False
101699,18.0,43385.82,Bronze,10.0,72.0,116.0,6.8,1349,0.137,3.7,37.37,1160.0,0,0,False,False,True,False,False,False,True,False,False,False,False,False,True
105647,20.0,54836.79,Bronze,6.0,36.0,98.51,6.2,401,0.1622,1.1,92.62,591.06,0,0,True,False,False,False,False,True,False,False,True,False,False,False,False
103546,30.0,53178.86,Platinum,9.0,27.0,99.81,6.6,2248,0.3214,6.16,59.13,898.29,0,3,True,False,False,False,False,False,False,True,False,True,False,False,False
103978,35.0,53178.86,Silver,13.0,2.0,127.49,9.6,1681,4.3333,4.61,32.07,1657.37,1,1,True,False,False,False,True,False,False,False,False,False,True,False,False
105015,42.0,109049.4,Bronze,7.0,58.6,25.66,6.1,2173,0.1174,5.95,603.75,179.62,0,0,True,False,False,True,False,False,False,False,True,False,False,False,False
100986,46.0,53178.86,Silver,9.0,20.0,199.91,5.8,969,0.4286,2.65,29.54,1799.19,1,1,True,False,False,False,True,False,False,False,False,True,False,False,False
105279,33.0,62878.46,Bronze,6.0,63.0,43.15,8.5,1971,0.0938,5.4,241.93,258.9,0,0,True,False,False,False,False,False,True,False,False,True,False,False,False
103108,40.0,29283.46,Silver,11.0,13.0,37.38,8.4,1501,0.7857,4.11,71.05,411.18,0,1,True,False,False,False,False,False,True,False,False,True,False,False,False
103166,42.0,66907.49,Silver,7.0,28.6,104.31,8.4,425,0.2365,1.16,91.51,730.17,0,1,True,False,False,False,False,False,False,True,False,False,True,False,False
105727,18.0,47005.98,Bronze,10.0,71.0,43.78,5.5,1573,0.1389,4.31,107.12,437.8,0,0,False,True,False,False,False,False,True,False,False,False,True,False,False
100982,20.0,42118.32,Gold,9.0,31.0,184.28,6.7,1096,0.2812,3.0,25.38,1658.52,1,2,True,False,False,False,False,True,False,False,True,False,False,False,False
103529,20.0,59236.13,Platinum,7.0,17.0,192.54,7.1,215,0.3889,0.59,43.92,1347.78,1,3,True,False,False,False,False,False,False,True,False,False,False,False,True
103263,42.0,102469.77,Silver,5.0,134.0,92.64,5.4,1189,0.037,3.26,220.74,463.2,0,1,True,False,False,True,False,False,False,False,False,False,False,False,True
105459,45.0,53178.86,Gold,7.0,28.4,104.31,5.6,1769,0.2381,4.85,72.73,730.17,0,2,True,False,False,False,False,False,True,False,True,False,False,False,False
103443,39.0,32395.71,Platinum,6.0,43.8,236.63,4.7,1462,0.1339,4.01,22.8,1419.78,1,3,True,False,False,False,False,False,True,False,False,False,True,False,False
104297,35.0,45579.61,Gold,5.0,29.0,59.87,7.4,1694,0.1667,4.64,151.75,299.35,0,2,False,True,False,False,False,True,False,False,False,False,True,False,False
103498,51.0,110491.95000000001,Bronze,8.0,43.0,18.84,7.5,953,0.1818,2.61,728.26,150.72,0,0,True,False,False,False,False,False,True,False,False,False,True,False,False
101474,18.0,40788.39,Silver,4.0,105.0,86.52,7.5,1157,0.0377,3.17,117.52,346.08,0,1,False,True,False,False,False,False,False,True,False,True,False,False,False
104551,50.0,53178.86,Silver,5.0,92.0,101.62,9.4,1739,0.0538,4.76,104.46,508.1,0,1,False,True,False,False,True,False,False,False,False,True,False,False,False
104458,35.0,53178.86,Bronze,5.0,10.0,66.37,6.5,959,0.4545,2.63,159.77,331.85,0,0,False,True,False,False,False,True,False,False,False,False,True,False,False
