V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,Time,Amount,Class
1.252027,-0.158631,-0.043778,-0.173608,-0.059043,0.712299,0.400972,1.092358,0.572218,0.758881,164398.73,20.53,0
-0.920603,0.449812,-2.03742,1.238339,-0.484805,-0.783525,0.339454,1.032619,0.342583,1.052744,165185.5,142.15,0
0.243227,-0.022356,-0.817627,-0.563899,-1.444348,0.460678,0.809777,-0.285324,-0.593661,2.10228,38423.03,60.87,0
-0.050535,0.691935,1.572241,0.132353,-0.610599,1.0842,-0.28399,-0.311621,-0.088281,0.529747,133148.82,160.34,0
2.757079,-0.696528,-1.062903,0.207724,0.244825,0.769351,0.572024,1.647118,1.936901,0.703249,140548.87,27.2,0
-1.14124,1.518418,-0.184712,-0.586246,-0.067546,-0.865188,-0.806269,-0.559804,-0.111262,1.120055,156029.88,188.69,0
-0.268082,-1.471492,0.070858,-0.463262,-1.648089,0.375259,0.049831,1.957382,0.612804,0.75153,86412.49,196.75,0
0.722022,-0.050609,0.686999,-0.229855,-0.584113,-0.498402,-2.075597,-0.754154,0.540635,0.977451,120734.49,58.44,0
1.019331,-1.112472,-0.058438,1.481636,1.273467,-1.456389,1.528266,-0.136483,0.781943,0.652273,82604.01,6.65,0
0.373325,-0.789708,0.001872,1.031924,-0.086172,-2.073486,0.312555,1.771227,2.02811,-0.50544,51417.22,263.26,0
0.650488,0.661363,-0.459959,-0.394446,-1.101746,-2.239868,0.900677,-0.274658,-2.476376,0.095087,152039.76,217.73,0
-0.189325,1.01195,-0.75443,-1.067023,1.039865,-0.160328,-0.538028,-0.850426,-0.175795,-0.435041,108939.61,100.85,0
1.332353,-1.839466,-1.334413,-0.544728,0.418022,0.18126,1.354639,1.501507,-0.073197,-0.312687,30702.26,54.59,0
0.86287,-0.898518,-0.556755,-0.994106,1.525837,-0.375654,-0.004114,-1.779412,1.41812,0.547318,10988.04,177.05,0
1.104231,1.641672,-0.237626,0.420856,0.160064,1.299536,-0.007906,-0.07188,-0.195605,0.530195,30932.42,133.23,0
0.591247,-0.947864,-0.152472,0.175777,0.021816,-0.748446,0.899793,1.46382,-0.969964,-0.258147,147089.05,72.67,0
1.184984,0.474567,-0.021489,-0.193745,0.533079,0.350402,-0.370234,0.609264,-1.084073,-0.064786,66537.86,4.21,0
-0.226867,0.133644,0.185694,1.999877,0.644087,0.576938,-0.493125,0.770409,0.678277,0.657348,91896.11,6.03,0
0.661223,-0.88943,-0.026945,-0.075655,0.593583,0.626007,-1.324582,-1.369403,0.985424,0.077903,70625.5,102.23,0
-0.592574,-0.807114,0.724946,0.114104,0.114856,0.048407,1.992141,-1.294178,-0.480146,-0.39257,133821.17,34.45,0
-0.773137,-0.383184,-1.903653,-2.295385,0.233655,0.501109,0.955404,-1.088146,0.394866,0.656155,157222.83,192.45,0
-1.193312,-0.432894,-0.714982,1.230832,-0.567332,-1.850425,-0.524859,-1.275883,0.17799,-0.094972,128824.17,49.25,0
0.960085,-0.175078,0.61962,-0.838021,0.094675,0.893071,-0.941052,-0.348657,0.251264,0.493429,103176.93,19.47,0
-1.006861,0.904436,-0.404443,0.599806,1.15207,0.63397,-0.151347,-1.410682,0.208044,0.415538,15465.5,83.63,0
-0.448403,0.411018,-1.260602,0.350324,-0.239738,-0.630812,1.216276,-0.484076,0.961169,-0.250864,95550.76,122.06,0
1.287295,0.064104,-0.542295,-2.373588,-1.694193,0.427556,1.136769,0.924487,0.469516,0.708596,141937.98,16.26,0
-0.797544,-0.729963,0.973543,0.376114,0.274227,1.031282,0.074683,0.084698,-0.613018,-0.17146,113012.21,60.17,0
-1.516585,0.042277,-0.116285,-1.060909,0.814139,1.890499,1.283125,-1.389394,1.231545,0.184062,19891.96,49.57,0
-0.440679,0.739558,0.073474,1.976187,1.823936,0.57424,-0.546612,-0.884168,0.035635,0.858774,63707.5,129.99,0
-0.688982,0.419157,-0.641737,-0.536637,-2.665535,-0.92589,1.140935,0.515499,0.158946,2.441193,8514.65,17.44,0
-0.141131,-2.111434,0.176162,0.805759,1.058022,0.785161,-0.421946,-1.326471,-0.779752,0.423035,64665.06,5.05,0
-0.763667,1.331525,-1.113024,-0.037656,-0.642366,-1.322062,1.668687,-2.030406,1.463321,-1.351613,46915.38,290.27,0
0.449622,-1.001034,1.405798,1.377724,0.247124,0.883913,0.195584,1.592077,1.484473,-0.35013,146204.06,198.4,0
-0.434478,-0.922065,0.179223,0.54779,-0.605131,-0.217054,0.709593,0.665434,-0.095929,-0.776291,123288.13,68.23,0
0.664695,-0.943531,0.99896,1.785786,-1.732205,-0.532539,0.025784,0.372432,0.07962,-1.114138,32924.65,68.1,0
3.08098,-1.14908,0.305366,1.606748,-0.632415,0.467794,-2.206785,-1.688543,-1.379388,-0.300878,127123.33,135.87,0
-0.134719,-1.236443,-0.869203,-2.313085,-0.283119,-0.4838,0.477242,-0.077918,-0.414113,0.391532,104760.55,76.11,0
-0.049581,1.30864,-0.37232,0.400267,-0.333827,0.800669,-0.272074,-0.551478,-0.047998,-0.489446,66857.63,60.13,0
-0.717519,0.04296,1.53798,-0.350545,-1.234387,-0.440834,0.637093,2.381332,0.262388,-0.540717,78849.9,170.7,0
0.660875,0.628302,-1.176726,1.017495,0.684301,-0.527146,-2.424464,-0.763828,-0.135412,1.485045,27165.37,42.03,0
-0.068706,-0.283637,-1.207994,0.814931,0.334986,-0.168055,0.271974,-1.206983,-0.320517,0.316991,68639.47,92.87,0
1.894243,0.025813,-1.222067,0.476655,1.759041,-0.444752,0.16345,0.534242,0.963554,-1.097916,169404.39,266.83,0
0.925518,0.127938,-0.030283,0.212646,-1.849841,1.032868,0.952444,-0.353075,0.027133,0.339614,132177.11,32.66,0
0.77189,1.346728,0.702188,0.10963,0.396023,-1.22584,0.01302,1.342824,0.288032,0.447837,7479.32,5.44,0
0.948734,0.5942,-1.134894,-0.727216,0.068815,0.897183,2.057164,-0.724583,-0.441125,-0.600132,23219.07,115.52,0
-2.162852,-0.796173,-0.407631,0.451164,0.088887,-0.876693,-0.36144,-1.250938,-0.933823,-0.59701,145025.21,122.24,0
-0.294479,1.915966,-0.168072,-1.103345,-0.199468,1.272996,-1.392316,-3.018025,-0.470213,-0.269665,100667.49,105.66,0
0.357615,-0.131892,0.316969,-0.837082,-1.100093,1.556821,-0.944843,-0.023184,1.325607,-1.818251,45858.38,90.55,0
-0.073767,0.106109,-1.187663,1.050138,0.362378,-0.369818,1.058148,-0.30114,0.775289,-2.290297,171224.12,88.73,0
-0.972037,0.113246,0.339597,-0.287994,-0.599776,-0.922143,0.47139,1.672779,0.182916,-1.113561,163515.82,126.24,0
-0.671903,-2.153584,-0.270292,1.198864,-0.93108,0.21863,0.621776,0.350442,-0.137087,0.168832,172213.14,9.89,0
-0.108425,1.199935,-0.788097,0.409721,0.057141,-0.692479,-0.220975,-1.561236,-0.53282,-1.985322,24531.04,60.56,0
-0.144906,0.506878,0.165263,1.592053,-1.539355,0.775871,-0.550142,0.965072,0.979341,-1.17183,27195.84,23.81,0
0.024171,-1.319937,-1.722226,1.858077,-0.963543,-1.514847,1.127422,-1.446469,0.753635,0.939298,103277.72,103.51,0
1.191975,2.009259,-0.029373,-0.178123,0.371385,-0.551154,1.248718,0.598966,-0.228547,-1.198141,102348.05,88.19,0
-1.783056,0.797834,0.449172,-0.150037,0.369394,-0.357391,-0.670554,-0.331241,-1.452874,-0.477367,151647.47,186.54,0
-0.460639,2.00249,0.092704,-1.018229,-0.373939,-1.448007,0.110924,1.190828,-1.171046,1.221765,20137.63,92.39,0
-1.681991,-0.938913,-0.77935,0.141898,0.35509,0.024019,0.802277,-0.350077,-1.01394,-1.506065,21261.1,4.34,0
-2.176379,-0.431696,0.217521,2.04746,-0.221733,0.327293,-0.564953,0.757007,0.244632,-0.625215,54997.01,377.55,0
0.666593,-2.103865,1.577792,-0.579843,-0.014937,0.649646,-2.632462,0.450261,-0.565428,0.243425,44625.66,43.54,0
1.002804,1.313244,0.933445,0.387474,-0.794621,0.853249,-1.88316,1.081253,0.960704,-0.7268,16608.56,30.06,0
-0.485245,0.48851,0.077615,-0.827043,-2.288361,-0.751415,-0.40659,1.029422,-1.076869,0.525531,79647.38,99.78,0
-0.330035,0.465442,0.832786,-1.002954,-0.381639,0.018273,1.302202,1.547643,-0.200449,0.475786,41110.87,226.4,0
-0.773794,0.954951,0.991011,-0.216387,-0.731401,0.395095,-0.560461,0.804392,0.948023,-0.23112,21405.42,116.42,0
-0.092454,2.289225,-0.579834,0.97561,-0.732265,1.062762,-0.009475,-0.075278,0.249352,-1.298172,29043.66,31.77,0
-0.464077,0.768437,-1.040925,-1.158461,1.528963,-0.236905,-0.229962,-1.345065,-0.561961,1.437429,159289.8,116.5,0
-0.662737,1.27349,-1.636449,-0.877904,-0.979291,-0.318918,-0.014207,1.149129,1.325194,0.479675,113268.27,146.06,0
0.400334,0.00475,-0.375125,0.235187,-0.49089,1.88375,1.294714,-0.144222,-0.242429,-0.250743,37118.33,94.64,0
1.498706,-0.28202,-0.607577,1.623683,1.974853,-0.143773,1.107418,0.636894,0.443671,-0.096494,66468.88,95.75,0
2.161403,-1.162496,-0.073814,1.039198,-1.690882,-0.975883,1.463939,-0.278964,-0.190911,-0.475202,169389.78,30.55,0
0.077951,-1.71454,0.576191,-2.862347,0.42807,-0.596401,-1.099143,-0.210788,0.233662,-0.65927,82323.35,51.97,0
0.31835,1.088994,-1.053407,0.317675,-1.340462,1.527965,0.380627,-0.905403,-0.015471,-0.606022,88433.26,19.1,0
1.330162,-0.855708,1.811419,0.336812,1.3536,0.032617,-1.739523,-0.342125,1.171725,1.095835,53203.57,18.39,0
0.672291,-0.125206,0.935719,-1.152596,0.761655,-0.184976,-0.921723,-0.583522,1.159109,-0.543249,83652.17,82.78,0
-0.001845,-0.797212,1.757455,-0.831561,-1.474185,-1.039456,-0.672021,0.023672,0.319046,-1.562222,132922.64,184.83,0
-0.291568,-0.551894,-0.691682,1.062315,-0.637157,-0.006787,-1.86999,-0.905127,-0.743294,1.660543,124880.73,39.68,0
-1.445984,0.390042,0.756461,0.305938,0.384915,0.16192,0.410642,1.19456,1.70553,-0.465443,122915.54,263.08,0
0.054163,0.014985,0.030582,-0.189727,0.482394,1.216398,0.649839,1.362585,-0.206139,-0.64015,24608.3,52.22,0
-1.235267,-0.72093,0.331591,0.135673,1.400125,0.033465,1.018972,-0.180665,-2.050765,-0.5907,52617.06,77.73,0
-0.248033,0.302134,0.186215,-1.270593,-0.292479,-0.55582,0.573816,-0.122054,-0.441502,-0.328835,13386.25,74.48,0
1.235448,-0.542322,-1.601045,1.27403,0.740156,-0.31359,-0.029329,0.489419,-0.148466,0.70316,122995.07,15.45,0
-0.599686,0.462145,0.151855,1.838189,0.94938,-0.538084,-0.880324,1.030732,1.37488,0.132696,40918.95,108.42,0
-0.084792,-1.687929,-1.119583,-1.792189,1.338789,-0.374233,1.020036,0.49342,1.063356,1.648541,137006.74,196.18,0
0.95974,-0.234209,-1.62649,0.91788,-0.250756,0.868037,-0.650046,0.286718,1.344815,0.690737,89724.97,247.9,0
-4.40372,2.101621,5.455341,-2.653346,-0.831239,0.950015,-0.345085,0.310767,-1.26922,-1.963289,36430.26,4.56,1
-0.032076,0.337644,0.390466,-0.524008,-0.858202,0.017908,0.925891,1.834167,1.068244,-0.948213,172313.89,79.88,0
0.089479,0.545861,1.036475,-0.832145,-0.176987,-1.630207,0.301572,0.773018,0.40415,0.503785,95349.95,61.12,0
0.577614,0.55732,-0.091381,0.824157,0.175739,1.250483,0.378306,0.802981,-0.583687,0.355496,21613.46,59.45,0
0.28523,-1.41206,0.033409,0.219812,-1.412463,0.017812,0.19513,-1.71886,1.94236,0.365148,160343.96,26.52,0
0.382903,1.361475,0.282393,-0.871477,-1.339739,1.291963,0.786997,0.141934,1.956477,-0.418229,6629.32,128.54,0
0.193677,0.287875,-0.02697,-2.605918,0.784569,-1.612861,-0.180649,0.273801,0.536727,-0.873816,117719.99,26.09,0
1.962798,0.573717,0.402651,0.052768,-0.358611,-0.775307,0.368223,0.780206,0.326489,-1.550793,5638.42,118.43,0
-0.252183,0.287764,1.897791,0.572801,3.180348,-0.490843,2.003591,0.624584,-0.565365,1.235816,25525.66,152.1,0
0.732837,-0.237894,-0.289603,0.212174,-0.18093,-0.860674,-1.311028,-0.286823,-1.029534,-0.01732,157208.02,26.55,0
-1.013697,0.897118,-1.614241,1.007069,0.425086,-1.000738,1.400885,-1.313624,0.356165,0.851129,94317.76,91.05,0
-1.292399,-0.325735,-1.060702,-0.379918,0.101958,0.560872,-0.646864,-0.004244,-0.506584,-0.279301,139517.43,207.62,0
-0.660873,0.267215,0.570899,1.375607,-2.024176,0.381308,-1.720448,0.710114,0.451818,0.503693,59816.63,27.94,0
0.506116,-0.642895,3.285603,-0.65648,1.999411,0.149986,0.201389,-1.642854,0.792711,-1.472179,102023.59,29.63,0
-1.162402,-0.383236,-0.736201,1.170978,-0.598776,0.10041,0.414652,-0.385664,0.740052,-1.270186,119018.65,21.96,0
0.384464,-0.321119,0.472082,-0.594178,1.676975,1.04786,-0.654034,-0.608658,-0.024481,0.180482,123541.05,37.57,0
0.327002,-1.354414,0.965243,0.952193,0.681846,0.746033,-1.532021,0.091728,-1.143855,-0.615427,154187.88,33.04,0
-1.416703,1.020772,1.127176,0.337188,0.614985,-0.355839,0.995423,-0.478738,0.282467,0.934614,74863.22,103.33,0
-0.359671,-1.215785,-0.794018,-1.071307,0.665527,-1.052541,1.42639,0.037006,-0.181282,1.213174,15235.8,10.75,0
0.29762,0.42601,1.115731,0.617792,1.002383,-0.346838,-0.628074,-0.638495,-0.165522,-1.385049,56210.54,67.17,0
-0.956686,0.688018,2.08043,0.221264,-1.051906,-0.196508,-1.426956,0.529955,1.309417,0.646073,117501.47,60.38,0
-0.652944,-0.470095,0.136153,-0.025996,0.050518,1.172144,-0.633972,-0.491588,0.703736,-1.077556,133752.08,21.78,0
-0.05854,-0.169127,-0.5711,1.252549,-0.547459,0.590395,1.90895,-0.632923,-0.302361,-2.282972,130984.32,23.83,0
0.879404,0.305551,1.133572,0.070876,-1.91895,0.48292,0.03787,0.716049,-0.805116,1.805545,95078.56,70.88,0
0.363194,-0.021985,-0.566221,-0.787597,-1.762056,0.825978,-1.705858,-0.651881,1.744784,1.472439,70460.29,197.73,0
-0.192418,0.243221,-0.88371,-0.45806,0.998185,-1.057017,-1.359712,0.873468,0.021026,0.759911,94385.79,101.62,0
-0.91852,-1.697695,0.064012,0.078161,-0.279582,0.895393,-0.026908,1.154958,-0.590959,0.125532,122812.61,18.71,0
0.270765,1.011598,-1.037825,-0.807799,-1.965775,0.543615,-0.711659,0.753505,0.598232,-1.343137,42472.62,131.45,0
-0.336963,-0.010173,0.318092,1.318219,0.398401,0.273744,-0.31967,0.291199,0.974116,0.357248,18179.23,26.67,0
0.397296,0.433696,-1.364944,-1.889919,0.139554,0.868692,0.213025,-0.510936,-0.630878,0.814699,62128.61,64.66,0
-0.10218,0.781342,-0.586377,0.668961,-0.503495,0.756362,1.241868,1.246805,-0.404674,1.345026,39340.22,24.11,0
1.092989,-0.612889,0.311316,1.558125,-0.104049,-0.063477,1.471772,1.219419,-1.419302,-1.272134,18773.26,73.18,0
-0.387697,0.057513,-0.917543,1.772762,-0.232516,2.415774,-0.983313,0.813931,-1.9467,1.074713,103843.83,62.14,0
1.761562,0.333683,0.896545,-1.397376,2.229179,0.986296,-0.958596,-2.002481,-0.350061,0.188548,63720.77,144.6,0
0.363641,-0.126741,1.735322,0.769979,-0.879851,-1.085744,-0.302598,-1.560283,0.81416,-0.959595,86442.68,119.02,0
-0.289885,-1.328601,0.495776,0.565784,0.697299,-0.367223,0.538088,0.360166,0.372209,-0.391257,133663.29,147.85,0
-1.479469,-0.123214,-1.533027,-0.166633,-1.031015,-0.586596,0.391237,-0.417986,0.710025,-1.31934,143183.03,129.26,0
-0.046568,-2.159297,-0.587187,-1.549537,0.157378,0.478994,-0.754413,-0.391999,-0.001603,-1.2387,115073.14,67.3,0
0.702065,0.722706,0.249658,-0.836648,-0.972662,0.392279,-0.596331,1.179043,-0.725029,0.679568,64015.28,185.64,0
0.435178,0.809407,1.78347,0.374687,0.193316,-0.226196,-0.20325,-0.606784,-0.884097,-0.017494,16943.46,98.87,0
0.306999,-0.633835,1.192081,-0.375179,-0.137997,-0.997346,-0.405235,-0.95863,-0.457288,-1.715849,128691.3,257.95,0
0.387519,0.496143,-0.596995,-0.760822,-0.017763,0.237111,2.515807,-0.532343,-0.986417,-1.22613,31983.14,26.72,0
2.481932,0.819864,-1.403857,0.74734,-0.243578,0.813016,-1.324812,0.659409,0.330635,0.08778,158642.96,38.44,0
1.400329,-2.254396,-0.132278,-0.195561,-1.644217,-0.663821,0.958549,0.522268,-0.554405,0.307434,12513.68,38.0,0
1.559375,0.253118,0.512009,-0.579697,2.590268,0.324499,0.136678,1.376543,-0.443486,0.023783,100440.37,102.23,0
0.368014,0.046802,-1.860465,-1.228867,-0.625168,1.585177,-0.882369,-0.371679,-1.134043,-0.516978,83655.61,116.21,0
0.987737,-1.140569,-0.35225,-0.99274,0.982902,0.806445,-0.186376,0.032037,-0.184718,0.683014,57922.77,33.59,0
-5.985685,-0.984376,1.281768,0.555629,-0.986753,-0.484247,-0.504479,-0.47657,0.25407,-1.049978,84120.21,4.3,1
-5.649491,-0.542712,4.387797,1.594762,0.344291,0.503392,1.247349,-1.484082,1.438147,-0.989433,60419.02,3.38,1
1.103659,-0.803615,-1.53374,-0.699584,0.472397,0.015232,0.001324,-0.836725,0.776078,-0.409896,98796.75,40.05,0
0.805191,-1.093551,-0.832653,-0.064774,1.431773,0.006698,0.712255,2.267144,0.205392,-0.217975,161947.22,193.63,0
1.080515,0.001755,-1.037507,-0.093113,0.471103,0.675387,1.235255,1.266922,1.048952,0.105306,95847.35,22.33,0
-0.685108,-0.33909,-0.781961,-1.135704,0.011288,0.322043,2.363833,0.348471,-0.752649,0.319657,41611.42,89.16,0
-0.570739,-1.093585,-0.551751,1.151442,1.304185,-0.344095,0.186111,1.586708,-1.403328,-0.518969,155042.23,228.35,0
0.331779,-0.608755,1.176138,1.889718,0.858886,0.800012,0.864674,-2.09072,-1.048999,0.39287,49541.7,43.26,0
-0.516951,-0.877387,2.114929,-0.343166,-0.388796,0.607132,-1.430636,1.22263,0.29259,0.570691,118726.41,37.9,0
0.353098,-0.493097,-2.3654,-0.934046,0.352731,-0.653645,-1.48831,0.813923,-1.982468,1.188119,124626.97,103.91,0
-0.352664,0.690625,-0.5893,-0.204077,0.281112,1.22986,0.915407,1.396168,1.042941,0.311771,133359.29,80.63,0
-0.09683,-1.156639,1.549901,-0.063133,-0.240327,1.076613,0.358293,-0.731341,1.28228,1.778071,69142.46,41.34,0
-0.661013,2.200028,-1.470894,-1.289202,0.130653,-1.03599,0.371319,-0.369961,1.867869,0.288865,110806.39,72.0,0
1.260702,0.418374,-0.228688,1.033141,-0.728338,0.325931,0.373847,-0.685628,1.022464,0.047764,25272.48,103.05,0
-0.325866,1.15575,-0.140818,0.195466,1.231159,0.169198,-0.357255,-1.468949,-1.929457,-0.164016,163272.03,144.1,0
1.218267,-0.296228,0.064379,-1.000766,-0.595139,-1.200794,0.766977,-0.758125,0.776823,-0.465019,85084.73,100.55,0
-0.820656,-1.73916,2.351091,-1.037021,-0.560631,-1.295934,-0.616802,-1.680738,0.042407,-0.267394,10479.75,208.77,0
-0.70885,-0.924633,-2.158218,-2.160917,-1.332705,0.216367,0.252842,-1.071377,0.615228,0.727716,153781.5,119.82,0
0.777886,0.710619,1.139382,0.870098,0.925154,-1.352004,-0.179984,-0.518368,0.64224,0.482683,94884.14,11.68,0
-0.947487,0.4977,2.097638,-2.261215,-0.087479,-2.077996,-0.870992,0.180752,1.045158,-1.728966,156365.83,63.2,0
1.214359,0.285006,-0.879833,-2.965656,1.270777,0.888438,0.905669,1.091738,-0.361001,0.872977,125269.01,123.0,0
-0.826483,-1.450442,1.311312,0.712454,1.948812,0.067253,1.158009,-0.662933,-0.145419,-0.22107,87795.11,33.59,0
-0.317326,-1.527736,0.930812,-0.182254,-2.135671,-0.025574,0.458028,0.144933,-0.624892,-0.226853,156683.72,8.12,0
0.407479,-1.972678,0.539703,-0.942057,-0.316152,-0.408254,0.041913,0.406787,0.137527,-0.607613,1844.17,47.06,0
0.908478,-0.239426,1.499156,0.526993,-0.755843,0.890171,0.563945,0.495079,-0.551543,-0.121506,156622.67,72.8,0
-0.029599,2.591479,-1.45502,0.672126,0.72932,0.145705,1.488667,0.225541,0.2803,-0.449336,162708.31,39.31,0
0.112702,1.60853,-0.389112,1.861397,-1.446883,1.261547,-1.041419,1.178375,0.905762,0.292286,144505.08,63.35,0
-0.578438,-0.488984,0.135888,1.536807,-1.187611,0.524575,-0.78002,0.094142,0.970418,-2.149139,154417.25,30.35,0
0.150145,-0.913439,-0.344281,-0.505288,-1.789948,-0.70833,1.439581,-0.515921,-0.637957,0.725851,282.02,166.24,0
1.909322,0.488012,0.30078,-2.533277,-1.147164,1.42735,1.508011,-0.336989,1.226123,-0.647953,5954.26,73.52,0
-0.015583,1.036303,0.55496,-1.73248,0.170897,0.116902,-0.912459,1.259287,0.035816,-0.572849,77732.77,20.49,0
2.392554,-2.995524,-0.711099,-0.732998,-0.636569,-0.747237,0.459735,0.595789,-1.18946,-0.464002,25805.64,9.37,0
0.059264,0.464884,1.754601,-0.434901,1.244244,2.16301,-2.848669,-0.210409,1.349578,0.348851,59378.84,47.49,0
0.40433,-1.454105,-2.431272,-0.401915,0.675989,-0.312851,0.482083,0.662831,1.047207,1.447748,77087.59,86.07,0
-0.693105,-0.545042,-1.864992,-0.222195,-1.589426,1.761614,1.009482,0.05443,-0.346721,1.314874,56272.41,110.24,0
-1.183124,0.092823,1.135659,-0.161421,0.912273,-0.061814,-1.220297,-0.898498,-0.253119,2.263713,118587.67,130.6,0
0.912406,0.109261,0.072725,-0.376031,-0.791772,1.530318,0.515158,0.473425,-0.595161,0.232713,56872.6,97.75,0
2.002436,0.049764,-0.248195,1.818535,1.994049,0.397256,-0.493173,0.599619,-0.295217,0.137334,123448.85,25.61,0
0.148971,-0.042748,-0.475947,0.614919,-0.229698,-1.731597,1.09238,1.183806,0.322443,0.677351,31955.81,24.42,0
0.403355,0.243534,0.649707,-0.67338,-0.856807,0.540172,-0.196721,-0.661162,0.095117,0.669826,17978.62,136.93,0
-0.727851,0.799355,-1.203865,-0.368035,0.152893,1.601905,-1.11517,-1.197918,-1.942053,1.652548,166736.42,42.39,0
2.076237,-0.355636,-0.489657,0.382329,0.781152,-0.879468,0.158583,-0.93242,-1.16888,-0.958326,117056.91,224.54,0
-2.377818,0.852732,0.616633,-2.162798,-0.159545,0.595911,0.261668,0.422313,-0.368239,1.150149,115476.11,62.42,0
-1.614015,0.122926,0.800085,1.681414,0.727227,-1.095932,0.898507,0.861204,0.176486,-0.495043,119505.31,70.32,0
-1.113305,-0.550035,1.26644,-0.389496,-0.495688,-0.150176,-2.067045,-1.256805,-1.16409,2.414366,69506.62,39.56,0
-1.187861,-0.111632,0.424822,0.501789,0.066091,-0.633457,-0.615733,0.141602,1.820758,1.592544,4496.13,69.43,0
-0.650237,-0.424575,-0.975429,0.768978,-0.458731,0.246724,-1.112461,-0.589016,-3.139986,0.553956,126705.94,11.41,0
-1.188598,0.838096,-0.533999,2.332565,-1.37802,-0.160586,1.791816,0.056025,-0.115186,1.128704,84661.67,192.51,0
2.869695,-0.778075,-0.692378,1.290073,0.612269,-1.150955,1.056649,0.405984,0.538175,-2.503454,32855.51,53.97,0
0.837855,-0.140594,0.866933,-0.344102,1.029755,0.056507,1.025133,-0.079481,0.482661,0.037499,106990.02,234.36,0
0.562783,-1.247905,-1.150892,0.3774,-0.365511,0.80721,-1.516123,0.080027,-0.895545,0.243968,17786.68,16.22,0
-0.021269,0.584598,0.429429,0.300523,-1.329186,-1.347534,-0.853937,-1.833358,-1.093927,-0.666935,102993.93,50.36,0
0.171514,-0.24577,-0.132548,0.162713,-1.774533,0.63544,2.107773,-0.499931,-1.133417,1.544513,61840.08,83.45,0
0.429295,-0.324169,0.81894,0.851452,0.064907,0.2689,-1.416144,-1.507045,-0.007239,0.284799,44584.13,75.03,0
-0.134916,1.237174,-0.382427,0.518575,0.701259,-1.72505,0.164982,2.083597,0.760135,-0.449675,15002.6,192.45,0
0.922645,0.219362,-0.123589,-0.15492,0.896094,0.679449,0.359696,0.687592,-0.204266,-0.093931,48253.99,108.54,0
-0.822388,-0.89497,-1.263442,-0.574682,-0.13335,1.417959,-0.92939,0.378424,-1.155179,0.744581,53676.92,142.43,0
2.227008,0.284792,2.534334,1.845941,0.701807,1.79275,-0.490883,-1.21868,0.470215,1.557783,91372.32,30.42,0
0.740967,-0.535817,0.267853,-0.574857,0.031406,-1.171743,-1.1397,0.655495,0.707962,-0.162312,149515.95,40.14,0
1.547256,0.367219,1.176232,-0.100767,-1.171,1.192027,1.098217,-1.150189,-0.20545,0.72133,147333.09,193.29,0
-0.730406,-0.941276,-0.197624,-0.313651,0.27707,1.342551,-0.1026,0.565541,-0.545612,-0.455947,104997.09,58.65,0
0.534868,-0.551753,-1.794338,-0.281702,-0.089064,-1.995698,-0.91579,0.441642,-0.556434,-0.844995,59206.39,51.48,0
-0.296371,0.349486,0.565615,0.847881,-0.328969,-0.916687,0.506597,0.655885,-0.126746,1.136612,75399.11,23.58,0
-0.862196,-0.112424,-0.112417,1.642769,-0.311193,0.148677,-1.227194,-0.584564,0.276458,-0.457166,11527.58,50.53,0
-0.317493,0.983607,0.964041,-0.937769,1.214876,-0.358632,-0.728321,-0.33695,-1.247747,0.28765,132355.03,41.8,0
0.024181,-1.338509,0.787255,0.342753,1.369279,1.433614,0.720963,-0.261681,-2.060204,-2.04658,170555.01,6.74,0
-0.736146,-0.443684,0.171806,0.375656,0.393544,1.423696,0.152064,0.465918,-1.146738,-0.219228,55487.72,131.92,0
0.566614,-1.591956,-1.104111,1.125297,-0.344922,-1.248673,-0.59791,-0.29116,-1.165305,-0.783755,64354.25,2.24,0
0.987886,0.125564,-0.783937,0.501755,0.924461,-0.367689,-0.079828,0.340883,0.04289,-0.534404,81591.66,58.28,0
0.693141,0.042463,0.265956,0.276985,-0.2552,0.981637,-0.512413,-1.519689,-0.498611,0.388705,118465.19,41.97,0
0.846188,-1.314486,-1.896179,-0.845366,-1.323525,1.010441,0.065659,0.295339,-0.167454,0.634168,65776.02,62.75,0
-0.017581,-0.09022,1.416087,0.759618,-0.331142,-1.046019,0.450297,0.371325,1.541878,-0.623845,117220.37,83.85,0
3.246284,-0.807509,1.007405,-0.623271,0.984208,0.847616,-2.200373,0.093038,-0.800455,0.963117,171623.66,94.44,0
-0.060216,-0.972751,0.306536,0.63263,-1.316757,0.039865,-0.604235,0.80467,-1.946469,1.07398,83460.64,42.25,0
-1.009663,0.086831,1.195061,1.690773,-1.49531,0.590969,1.400716,-0.016478,1.32868,-0.838485,33683.36,24.55,0
1.098213,-1.232751,-0.058728,-0.817019,0.708546,0.12516,0.50797,1.838411,-1.192372,2.158105,151917.93,52.2,0
0.546376,-0.163098,0.780345,0.992607,0.137583,-0.76354,-0.383067,0.52861,-0.318428,-0.3704,52017.41,129.47,0
-1.816755,1.569106,0.964332,0.916848,0.668898,0.110149,0.215489,-0.252007,-0.2036,0.054304,84486.44,151.26,0
0.494673,0.728636,0.145701,-0.829128,-0.224343,-0.073262,1.258861,1.626143,0.420612,-0.752753,146594.22,27.0,0
0.660403,-0.574626,0.334202,-0.052725,1.210543,0.953111,1.960563,0.219288,-1.17924,0.263402,115777.95,84.52,0
